Date,A.csv,AAL.csv,AAP.csv,AAPL.csv,ABBV.csv,ABC.csv,ABMD.csv,ABT.csv,ACN.csv,ADBE.csv,ADI.csv,ADM.csv,ADP.csv,ADS.csv,ADSK.csv,AEE.csv,AEP.csv,AES.csv,AET.csv,AFL.csv,AGN.csv,AIG.csv,AIV.csv,AIZ.csv,AJG.csv,AKAM.csv,ALB.csv,ALGN.csv,ALK.csv,ALL.csv,ALLE.csv,ALXN.csv,AMAT.csv,AMD.csv,AME.csv,AMG.csv,AMGN.csv,AMP.csv,AMT.csv,AMZN.csv,ANSS.csv,ANTM.csv,AON.csv,AOS.csv,APA.csv,APC.csv,APD.csv,APH.csv,APTV.csv,ARE.csv,ARNC.csv,ATVI.csv,AVB.csv,AVGO.csv,AVY.csv,AWK.csv,AXP.csv,AZO.csv,BA.csv,BAC.csv,BAX.csv,BBT.csv,BBY.csv,BDX.csv,BF.B.csv,BHGE.csv,BIIB.csv,BK.csv,BLK.csv,BLL.csv,BMY.csv,BR.csv,BRK.B.csv,BSX.csv,BWA.csv,BXP.csv,CA.csv,CAH.csv,CAT.csv,CBOE.csv,CCL.csv,CDNS.csv,CHRW.csv,COF.csv,COG.csv,CPB.csv,GOOG.csv,GOOGL.csv,HRB.csv,KMX.csv,LNT.csv,MMM.csv,MO.csv,T.csv
2011-09-13,24.8707,9.2369,60.65,54.9457,,38.52,10.9,24.2012,50.86,25.18,33.28,27.1,42.6352,90.35,27.69,29.46,37.13,10.38,40.53,17.135,66.18,24.16,26.71,34.51,27.09,21.26,45.61,17.25,14.1075,25.08,,59.87,11.02,6.96,24.8133,82.74,54.91,42.92,52.9,219.53,51.48,65.89,42.84,9.0025,93.49,71.35,72.8417,21.83,,67.83,,11.77,133.26,34.32,26.38,28.83,47.9,319.48,62.85,7.0,29.3196,21.62,23.35,76.44,18.04,,87.0625,20.46,151.22,16.945,29.55,20.21,68.85,6.26,33.165,99.74,20.33,40.77,85.02,26.82,32.25,9.33,67.93,42.66,17.4475,30.87,,265.0165,13.19,26.95,19.54,77.81,26.18,28.12
2011-09-14,26.1579,9.5047,61.48,55.6143,,39.17,11.23,24.3639,51.27,25.755,34.4,27.41,43.3327,92.84,28.46,29.54,37.46,10.59,40.26,17.47,66.29,24.49,26.48,34.8,27.37,22.37,46.16,17.43,14.885,24.9,,60.09,11.245,7.21,25.4467,84.71,55.26,43.8,54.16,222.57,53.07,66.48,42.9,9.195,94.41,72.12,74.0713,22.425,,68.14,,11.99,130.4,36.56,27.05,29.53,48.99,324.38,63.03,7.05,29.9335,22.0,24.01,77.26,18.1307,,90.1205,20.79,152.3,17.095,29.63,20.52,69.41,6.46,33.885,100.56,20.875,41.58,85.45,26.82,32.95,9.69,69.09,43.52,17.5275,31.24,,266.2928,13.65,27.71,19.67,79.44,26.55,28.26
2011-09-15,26.4868,9.5047,62.67,56.1371,,38.58,11.85,24.5409,53.02,26.12,34.36,28.19,44.3371,95.34,29.41,30.0,37.64,10.89,41.28,18.115,66.66,25.04,26.86,35.26,27.88,22.67,46.83,17.45,14.9275,25.11,,64.08,11.67,7.335,25.9,87.51,56.26,44.97,54.86,226.78,53.97,67.35,43.77,9.3125,97.81,74.54,75.7261,22.56,,68.8,,12.07,130.14,36.74,27.69,29.77,49.36,325.77,64.32,7.33,30.455,22.5,25.68,77.5,18.5813,,91.5575,21.19,159.18,17.115,29.96,21.05,70.83,6.57,34.765,102.76,21.26,41.38,86.6,26.34,33.32,9.84,69.98,43.46,17.3775,31.39,,271.5429,14.2,28.54,19.855,80.63,26.87,28.54
2011-09-16,26.0005,9.4779,62.59,57.2143,,39.31,12.13,24.962,55.02,25.52,34.6,28.62,44.5301,95.04,29.45,30.42,37.52,11.06,41.53,18.165,67.28,25.44,26.57,35.85,28.28,22.72,46.3,17.15,14.97,24.94,,62.07,11.57,7.2,25.6267,87.72,56.71,45.07,54.9,239.3,54.05,67.7,44.02,9.3775,98.2,74.77,76.1422,22.225,,68.56,,12.14,130.18,36.49,27.78,29.69,50.12,331.25,65.38,7.23,30.7864,22.67,25.43,77.25,18.7973,,92.9299,21.14,160.88,17.155,30.53,20.94,71.55,6.53,34.71,102.5,21.25,43.12,85.9,27.28,33.52,9.91,70.32,42.97,17.64,31.36,,273.6048,14.13,29.38,20.015,80.53,26.9,28.94
2011-09-19,24.9994,8.9424,62.76,58.8043,,39.41,11.58,24.8758,54.6,25.27,34.59,27.81,44.4161,95.81,28.79,30.44,37.53,10.93,41.1,17.72,69.36,24.66,25.97,35.43,28.02,22.24,45.86,16.64,14.7875,24.46,,63.85,11.23,6.92,25.4533,85.56,56.53,43.8,55.21,241.69,53.73,67.1,43.47,9.2325,95.69,74.23,75.421,21.7,,66.16,,12.04,126.29,37.35,27.39,29.5,48.68,331.95,64.15,6.99,30.2594,21.88,25.1,75.56,18.224,,91.6312,20.42,156.25,16.855,30.72,20.9,69.66,6.31,34.635,99.52,21.22,43.23,84.6,27.24,32.25,9.81,70.04,42.72,18.19,31.13,,273.5998,14.09,28.72,20.01,79.21,26.87,28.58
2011-09-20,25.0638,9.3173,61.69,59.0643,,39.69,11.48,25.249000000000002,54.42,24.64,34.17,28.03,44.4951,99.19,28.11,30.92,38.31,10.72,40.51,17.53,71.98,24.6,25.85,35.34,27.91,21.83,44.99,16.22,14.4825,24.32,,66.2,11.13,6.74,24.8,84.4,57.37,43.53,55.15,233.25,52.46,67.26,43.06,9.185,94.52,76.24,75.9757,21.435,,66.09,,12.08,126.12,36.32,27.29,30.17,49.27,327.75,63.56,6.9,30.656,22.19,24.79,75.44,18.768,,92.3496,20.21,155.58,16.755,31.49,20.94,69.72,6.23,34.5,99.61,21.165,44.0,83.66,27.09,33.88,9.57,69.14,42.42,17.85,31.23,,273.5773,14.09,28.08,20.065,79.21,26.95,28.85
2011-09-21,23.0615,8.9157,59.79,58.8771,,38.37,11.07,24.7562,53.39,24.89,33.24,27.18,43.0914,96.63,28.56,30.43,37.45,10.36,38.82,16.595,70.04,22.95,24.19,33.34,26.92,21.36,43.43,15.62,13.8475,23.09,,65.71,10.85,6.48,23.8933,80.78,56.04,41.67,54.1,231.87,51.05,65.14,41.13,8.825,91.35,72.72,72.2315,21.255,,62.48,,11.91,118.75,35.98,25.92,30.29,48.23,322.79,61.02,6.38,29.6401,21.0,24.12,73.7,17.96,,89.31,19.12,147.22,16.385,30.95,20.44,67.22,5.93,31.665,95.05,20.775,42.65,79.36,26.38,32.76,9.51,66.46,41.39,17.5075,30.67,,269.8612,13.16,27.43,19.57,76.34,26.12,28.3
2011-09-22,22.3751,8.8086,58.67,57.4029,,38.0,10.78,24.2538,50.36,24.31,32.08,25.41,41.5737,93.38,27.66,29.74,37.08,9.83,37.9,16.01,69.14,21.61,23.24,33.52,26.65,20.19,40.22,15.01,13.8625,22.68,,63.37,10.36,6.12,22.3467,78.53,55.04,39.84,52.3,223.23,49.31,63.63,40.43,8.5675,83.69,68.74,70.4934,21.015,,60.09,,11.55,115.28,33.98,25.06,30.07,46.63,316.13,58.72,6.06,28.7437,20.6,24.25,73.4,17.5227,,87.0809,18.64,144.75,15.63,30.62,20.0,66.0,5.62,30.065,92.55,19.87,41.74,73.9,26.97,31.27,9.21,65.19,40.8,16.18,30.81,,260.5822,13.13,24.41,19.18,72.9,25.7,27.75
2011-09-23,22.6539,8.8889,59.97,57.7571,,37.76,10.51,24.383000000000003,50.41,24.88,32.85,25.19,41.1965,91.54,28.34,30.23,37.45,9.87,38.65,15.73,70.7,22.19,23.52,33.9,26.63,20.8,40.92,14.96,14.6,22.77,,66.15,10.59,6.17,21.9467,79.81,55.1,39.77,52.29,223.61,49.82,64.05,40.0,8.5575,82.73,66.58,70.928,20.865,,60.3,,11.72,117.35,34.8,25.86,29.79,46.45,321.7,59.51,6.31,29.048000000000002,20.86,24.18,73.74,17.768,,86.4914,18.52,147.63,15.475,30.89,20.16,66.37,5.76,29.945,92.42,19.945,41.72,73.86,26.6,31.32,9.39,66.02,40.94,15.2775,31.26,,263.0096,13.33,24.12,19.27,73.99,25.77,27.85
2011-09-26,23.1617,9.2637,60.83,57.5957,,38.91,10.86,24.2825,51.92,25.13,32.63,25.53,41.8896,94.11,28.3,30.38,37.77,10.07,39.45,16.29,71.36,23.46,23.75,35.14,27.0,21.14,42.44,15.13,14.665,23.53,,66.18,10.38,6.4,23.68,82.7,55.43,41.1,53.5,229.85,50.83,65.81,40.74,8.51,85.56,69.81,72.8971,21.41,,60.88,,12.08,118.53,34.1,26.22,30.27,47.56,327.12,62.01,6.6,29.5152,22.06,25.22,74.09,18.112000000000002,,88.177,18.8,150.35,15.725,30.94,20.54,72.09,5.93,29.575,93.0,20.23,43.35,76.85,27.01,32.09,9.72,68.15,42.87,16.225,31.78,,266.2027,13.76,25.04,19.32,75.19,26.0,28.34
2011-09-27,23.9983,8.7818,60.29,57.0371,,39.16,11.61,24.4978,53.65,25.56,33.6,25.77,42.1352,95.22,29.47,30.36,37.9,10.19,39.13,17.235,72.1,23.38,23.46,36.0,27.16,22.14,44.01,16.03,14.67,23.8,,66.99,10.79,6.49,23.5867,84.85,56.52,41.34,54.58,224.21,52.19,67.06,41.21,8.78,85.86,71.31,74.7462,21.875,,61.91,,12.18,120.25,34.49,26.38,30.5,47.08,326.0,62.78,6.48,30.3518,22.0,24.69,76.15,18.8187,,89.0429,19.27,152.49,16.08,31.24,20.69,72.07,6.09,31.035,93.16,20.56,44.06,77.67,27.16,32.25,9.83,69.06,42.43,16.57,32.37,,269.9313,13.76,25.56,19.53,76.28,26.42,28.67
2011-09-28,22.6253,8.5676,59.66,56.7157,,38.6,11.03,24.3591,53.83,25.11,32.55,25.11,41.8194,93.41,28.7,30.08,37.7,9.95,37.6,16.92,70.61,22.71,22.65,34.79,26.1,21.24,41.01,15.54,14.35,23.52,,65.9,10.605,6.15,22.82,80.01,55.67,39.99,53.96,229.71,50.55,64.83,40.05,8.4575,82.57,67.68,73.0358,21.25,,60.47,,12.03,117.06,33.01,25.69,30.13,46.47,321.94,61.92,6.16,30.2377,21.27,24.47,73.25,18.1307,,87.5415,18.83,148.55,15.64,30.84,20.26,70.78,6.09,29.98,90.81,20.08,43.11,75.08,26.35,31.23,9.455,67.53,40.94,15.91,31.91,,264.6762,13.51,24.01,19.25,73.6,26.1,28.55
2011-09-29,23.2546,8.407,59.0,55.7957,,37.72,10.92,24.8088,54.44,24.99,32.41,25.77,42.2142,93.65,29.29,30.27,38.47,10.26,37.22,17.94,70.91,22.89,22.87,36.14,26.85,20.99,42.34,15.73,14.495,24.56,,64.23,10.62,5.31,22.9533,83.01,55.78,41.11,53.59,222.44,50.95,65.37,42.29,8.555,82.88,67.15,73.3039,21.6,,62.77,,11.98,118.4,33.17,26.48,30.36,46.72,317.58,62.37,6.35,30.5365,22.08,24.38,74.34,18.656,,87.0072,19.37,151.66,15.805,31.12,20.37,72.71,6.1,30.77,92.68,20.03,43.04,75.39,25.72,32.07,9.58,68.37,41.03,16.0325,32.27,,264.0056,13.73,24.0,19.435,74.53,26.44,28.84
2011-09-30,22.3465,7.925,58.1,54.4743,,37.27,11.03,24.4691,52.68,24.17,31.25,24.81,41.3632,92.7,27.79,29.77,38.02,9.76,36.34,17.475,68.25,21.95,22.12,35.8,26.3,19.88,40.4,15.17,14.0725,23.69,,64.06,10.355,5.08,21.98,78.05,54.96,39.36,53.8,216.23,49.04,65.28,41.98,8.0075,80.24,63.05,70.6044,20.385,,61.39,,11.9,114.05,32.77,25.08,30.18,44.9,319.19,60.51,6.12,30.4985,21.33,23.3,73.32,18.704,,85.8006,18.59,148.01,15.51,31.38,20.14,71.04,5.91,30.265,89.1,19.41,41.88,73.84,24.47,30.3,9.24,68.47,39.63,15.4775,32.37,,257.7695,13.31,23.85,19.34,71.79,26.81,28.52
2011-10-03,21.0235,5.3012,56.3,53.5143,,35.74,10.09,23.9954,51.62,23.26,31.07,24.16,40.7667,88.08,25.45,29.01,37.15,9.44,34.33,16.785,64.99,20.46,20.71,34.07,25.54,18.65,39.0,14.26,12.83,22.71,,60.87,9.85,4.53,20.9533,72.88,53.9,37.34,52.86,211.98,46.52,62.32,40.62,7.6075,76.5,60.53,68.2931,19.9,,57.19,,11.95,110.78,31.89,23.97,29.27,43.48,311.88,58.25,5.53,29.1621,20.58,22.12,70.84,17.9387,,81.9412,17.72,141.77,15.11,31.49,19.18,70.06,5.53,28.07,84.72,18.99,39.88,70.55,24.05,29.61,9.0,66.27,37.75,14.645,32.66,,248.0001,13.12,23.41,18.985,70.93,26.56,28.16
2011-10-04,22.1748,6.3989,58.56,53.2143,,35.92,11.13,24.1629,54.26,24.04,32.31,24.61,41.5211,89.02,26.08,28.64,36.66,9.44,35.57,18.065,65.48,20.55,22.16,35.07,26.47,20.56,40.27,16.08,13.6425,23.63,,62.68,10.27,4.72,22.5067,77.52,54.35,38.18,54.01,212.5,47.6,63.03,42.15,7.9225,78.82,61.56,70.7338,20.52,,60.42,,12.11,116.99,32.34,25.35,29.45,43.43,320.0,59.14,5.76,29.3359,21.02,22.78,72.34,18.5093,,84.4281,18.82,147.2,15.75,32.09,19.88,73.17,5.63,30.065,86.54,19.66,40.1,72.54,24.3,30.66,9.27,67.89,38.8,15.295,32.94,,251.1932,13.51,24.28,18.87,72.01,26.54,28.31
2011-10-05,22.9686,6.5596,58.62,54.0357,,36.38,11.67,24.4548,54.85,24.675,33.45,25.17,42.2405,90.94,27.21,28.83,37.04,9.76,35.26,18.71,65.84,21.36,21.85,36.04,26.84,22.35,42.49,16.1,13.94,24.14,,64.71,10.585,4.83,23.4,78.4,55.93,39.05,55.06,219.498,48.65,63.95,43.27,8.0775,82.9,65.48,73.156,20.895,,59.46,,12.15,115.55,32.61,26.4,29.22,43.41,317.42,59.96,5.77,29.5804,21.0,23.16,72.92,18.5547,,90.9219,18.28,150.49,15.845,32.73,19.89,73.23,5.69,30.545,85.46,20.29,40.45,74.26,25.14,30.75,9.34,70.59,39.42,16.0775,32.83,,252.5945,13.7,24.04,19.01,72.53,26.5,28.31
2011-10-06,23.984,6.5596,59.39,53.91,,36.1,11.59,24.4883,55.3,25.33,33.93,25.91,42.8019,94.18,27.99,29.27,37.62,10.16,35.5,19.115,66.74,22.02,22.43,36.31,27.32,22.88,43.0,16.79,14.5125,24.55,,65.64,10.75,4.85,24.14,80.2,56.83,40.71,55.59,221.51,48.63,64.96,43.98,8.2375,86.23,66.48,74.1822,21.285,,62.06,,12.57,118.86,32.95,26.58,29.52,44.43,322.37,61.48,6.28,30.0041,21.88,24.26,73.21,19.1867,,91.5667,18.34,151.67,16.26,32.45,20.49,73.63,5.64,32.08,87.7,20.72,39.98,77.09,24.81,31.83,9.52,71.53,40.62,16.3825,32.64,,257.6044,13.86,25.07,19.34,74.65,26.95,28.41
2011-10-07,22.4323,6.6934,59.04,52.8286,,35.78,11.43,24.6557,55.92,25.28,34.25,25.45,42.8633,94.6,28.29,29.25,37.74,10.02,35.47,18.315,66.04,20.97,21.6,35.24,26.96,23.02,43.4,16.2,14.3825,23.72,,65.18,10.71,4.73,23.64,77.85,56.27,39.06,54.93,224.74,47.98,65.79,43.3,8.0025,84.84,65.12,73.9881,21.195,,59.67,,12.52,115.97,32.88,26.4,29.37,43.43,324.02,61.81,5.9,30.2323,20.93,24.77,72.86,19.192,,92.1193,17.83,147.78,16.225,32.38,20.31,71.7,5.62,32.195,85.47,20.72,40.26,75.52,24.48,31.61,9.49,70.87,39.81,15.905,32.76,,257.8096,13.81,25.58,19.47,73.82,27.43,28.44
2011-10-10,23.8195,6.7738,60.94,55.5443,,37.08,12.17,25.1773,57.39,25.76,34.97,26.01,43.8371,97.06,29.27,30.02,38.58,10.35,36.84,19.275,67.16,22.19,22.61,36.9,27.75,23.46,45.96,17.03,15.01,24.76,,67.88,11.01,4.84,24.6,83.82,57.37,41.08,55.92,231.32,49.14,67.53,44.41,8.31,88.58,67.58,76.7338,22.0,,61.72,,12.97,121.1,33.66,27.06,30.11,45.45,331.7,64.03,6.28,30.9928,22.02,25.09,74.45,19.6133,,92.7365,18.85,155.25,16.67,32.83,20.96,74.11,5.7,34.315,90.53,21.4,41.31,79.13,25.5,32.93,9.84,73.08,41.9,16.795,33.26,,268.8452,14.41,26.86,19.765,76.72,27.63,29.17
2011-10-11,24.2629,7.2557,60.95,57.1843,,37.01,11.72,25.2156,57.02,25.84,34.66,26.36,44.1091,96.87,30.01,29.75,38.3,10.21,36.58,19.485,67.45,22.37,22.14,36.62,27.44,23.35,46.14,16.76,15.4425,24.49,,68.83,10.98,4.86,24.6,84.64,57.09,41.44,55.27,235.48,49.78,66.99,44.32,8.3275,86.98,66.59,75.5597,21.42,,60.12,,12.93,118.5,33.33,26.71,30.08,45.76,327.61,63.97,6.37,30.4822,22.4,25.79,73.42,19.656,,91.1153,18.9,153.06,16.76,32.96,21.12,73.41,5.63,34.76,88.86,21.23,41.24,80.66,25.89,32.9,9.93,73.35,42.52,16.4525,33.48,,271.8532,14.71,27.86,19.655,76.42,27.8,28.77
2011-10-12,24.1556,7.5234,60.04,57.4557,,37.62,12.38,25.0385,57.42,25.88,34.89,27.08,44.9337,98.25,31.02,29.77,38.21,10.47,37.47,20.31,67.07,23.76,22.76,36.98,27.64,23.37,47.44,16.7,15.5225,25.14,,65.97,11.3,4.93,25.1,87.15,56.64,42.92,55.43,236.81,50.52,67.0,44.87,8.5,87.93,67.31,76.5674,21.63,,60.79,,12.75,120.11,33.65,27.11,29.43,47.03,327.66,64.32,6.58,29.5532,22.8,25.82,74.2,19.4453,,90.96799999999999,19.33,156.0,16.805,32.82,21.52,74.71,5.65,34.415,89.92,21.21,41.51,81.7,26.19,33.42,9.92,72.43,43.44,16.1,33.26,,274.5157,14.82,28.16,19.81,78.36,27.77,28.99
2011-10-13,23.2189,7.925,59.8,58.3471,,37.94,12.04,24.9524,57.18,25.8,35.69,27.11,44.6442,92.51,30.99,29.93,38.31,10.39,37.01,20.14,68.08,23.03,22.71,36.12,27.42,24.49,47.5,16.33,16.0625,24.64,,67.38,11.58,4.97,25.0,84.12,56.98,41.56,55.15,236.15,50.87,66.05,44.72,8.4175,87.11,67.04,76.6414,21.615,,61.71,,12.92,119.13,34.06,26.89,29.9,46.33,326.56,63.53,6.22,30.0965,22.53,25.55,73.87,19.4773,,93.32600000000001,18.84,153.65,16.73,32.76,21.48,74.05,5.62,34.785,89.9,21.46,41.52,81.44,25.97,33.68,9.99,71.97,41.87,16.2375,33.15,,279.7658,14.72,27.67,19.95,77.8,27.61,29.1
2011-10-14,23.840999999999998,7.8715,60.74,60.2857,,38.18,12.3,25.2299,58.8,26.81,35.82,27.75,45.3723,94.15,32.42,30.7,38.66,10.51,37.86,20.65,68.24,23.37,23.35,37.22,27.75,24.46,48.63,16.38,15.9225,24.96,,66.8,11.6,4.92,25.44,85.67,57.49,42.88,55.83,246.71,51.9,67.07,45.12,8.6125,91.36,70.57,77.7138,22.075,,64.37,,12.92,121.83,35.7,27.54,29.82,46.1,328.12,63.89,6.19,30.379,22.54,25.66,74.29,19.7653,,94.9471,18.97,155.91,16.98,32.44,21.59,74.75,5.69,35.43,92.34,21.74,42.09,84.09,25.69,34.03,10.12,73.5,42.06,17.08,33.49,,296.1267,14.88,28.19,20.275,78.89,27.67,29.17
2011-10-17,23.6479,7.3896,59.58,59.9986,,37.89,11.74,24.8998,57.74,26.24,34.77,27.02,44.7407,92.67,31.25,30.46,38.31,10.25,37.49,19.825,67.92,22.24,22.76,36.17,27.02,24.2,47.43,15.83,15.81,24.15,,66.21,11.39,4.67,24.6867,82.76,56.44,40.93,55.07,242.33,50.56,65.61,44.44,8.1625,87.93,74.44,76.40100000000001,21.395,,63.84,,12.91,117.22,35.06,26.07,30.14,45.12,327.0,61.78,6.03,29.726999999999997,21.66,24.87,72.79,19.2107,,93.4273,18.37,150.73,16.73,32.44,20.99,72.89,5.55,34.58,90.56,21.57,41.32,81.52,25.65,33.23,9.93,72.31,40.28,17.2275,33.09,,291.4872,14.2,27.27,20.095,75.88,27.42,29.02
2011-10-18,23.9411,7.5502,61.58,60.32,,38.36,11.85,25.0911,57.47,26.76,35.68,27.91,45.3723,94.33,31.89,30.77,38.56,10.7,37.1,20.945,67.79,23.44,23.66,37.83,28.05,23.83,48.96,16.4,16.1425,25.44,,66.72,11.66,4.83,25.6467,86.8,57.28,42.69,55.67,243.88,51.57,64.06,45.98,8.4725,90.41,78.91,78.8787,22.05,,66.23,,13.01,120.73,35.84,27.03,30.36,46.68,326.03,63.47,6.64,30.2703,22.9,25.38,73.49,19.7387,,94.5418,19.77,156.3,17.135,32.56,21.41,75.07,5.66,35.555,92.64,21.8,42.0,84.72,25.73,34.26,10.07,73.95,41.18,17.4025,33.64,,295.5411,14.37,28.07,20.36,78.36,27.53,29.21
2011-10-19,23.5907,6.9879999999999995,61.8,56.9457,,38.19,11.79,25.4787,57.34,26.02,34.82,27.42,44.8723,93.0,30.96,30.63,38.47,10.79,36.87,20.52,66.63,22.55,23.55,37.51,28.47,22.96,44.83,16.13,15.81,25.48,,66.06,11.48,4.73,25.08,85.1,57.32,40.9,54.99,231.53,50.51,64.9,46.59,8.3125,90.16,77.7,76.9557,20.95,,65.35,,12.89,120.83,34.63,25.44,30.64,46.13,324.99,63.11,6.4,29.8846,22.3,25.04,73.86,19.8853,,94.02600000000001,19.54,148.92,17.045,32.35,21.23,74.11,5.64,34.78,90.07,21.45,42.26,83.56,25.47,33.73,9.96,73.44,39.75,17.06,33.49,,290.6313,14.17,27.89,20.295,77.7,27.32,29.09
2011-10-20,24.1199,7.7108,62.38,56.4729,,38.75,11.67,25.8615,57.09,26.08,34.13,27.77,44.8811,94.74,31.27,30.86,38.96,10.82,37.34,20.685,67.8,22.91,23.93,38.48,29.11,23.48,45.44,16.52,16.4775,26.44,,66.76,11.33,4.54,25.1133,85.93,57.27,41.7,55.05,233.61,50.65,65.25,47.31,8.1875,91.29,76.95,76.8078,21.095,,66.13,,13.27,120.49,33.98,25.55,30.55,46.19,326.95,62.49,6.47,29.2598,22.53,25.73,73.47,19.792,,93.6484,20.21,152.16,17.265,32.44,21.03,75.87,5.39,34.71,90.85,21.33,42.42,84.26,25.67,33.9,9.91,73.64,40.49,17.2175,33.28,,292.1178,14.21,27.95,20.335,78.68,27.25,28.99
2011-10-21,25.2211,7.2021,62.92,56.1243,,39.71,11.7,25.7706,58.08,27.3,35.13,28.59,45.8373,97.99,31.78,31.76,39.13,11.19,38.12,21.36,69.15,24.01,24.67,39.29,30.52,23.85,46.53,17.32,16.4925,26.9,,68.38,11.69,4.72,25.6333,87.45,58.59,43.46,56.34,234.78,50.96,66.65,49.33,9.0525,94.73,79.04,76.4935,22.81,,67.83,,13.49,124.45,33.84,26.4,30.51,48.46,327.5,64.59,6.46,29.7759,23.05,26.08,76.43,20.3573,,100.2527,20.7,154.32,17.41,32.56,21.17,77.45,5.39,36.12,92.98,21.965,44.0,87.39,25.57,35.08,10.16,75.0,43.29,17.5725,33.88,,295.5311,14.41,29.56,20.705,80.48,27.45,29.13
2011-10-24,26.8444,7.2289,63.55,57.9671,,40.65,12.49,25.5744,58.37,28.2,36.07,28.94,46.196999999999996,100.95,33.05,31.91,39.05,11.23,38.62,21.67,70.16,25.14,25.48,39.69,31.32,24.66,48.61,18.04,17.1525,27.07,,69.56,11.93,5.06,26.6267,90.26,58.95,44.7,57.24,237.61,51.75,68.45,50.18,9.3875,97.27,79.19,76.8725,23.44,,70.62,,13.62,127.1,35.35,27.25,30.93,49.92,330.19,64.75,6.72,30.0802,23.68,26.43,78.23,20.1573,,100.87899999999999,21.26,157.48,17.55,32.53,22.16,77.24,5.51,37.245,94.98,22.46,44.05,91.77,26.07,35.94,10.54,76.35,45.44,17.655,33.67,,298.4989,14.97,31.44,20.885,82.18,27.31,28.88
2011-10-25,25.6931,7.0415,63.54,56.8243,,39.6,12.78,25.3543,58.17,27.85,35.94,28.15,45.6794,98.97,32.37,31.49,38.65,10.82,38.31,20.87,68.69,24.18,25.22,38.05,30.54,23.3,50.96,17.57,16.48,26.5,,66.91,11.76,4.91,25.8867,87.36,56.47,42.05,55.95,227.15,51.33,67.0,49.09,9.2775,94.53,77.55,76.2254,23.06,,68.81,,13.53,127.03,34.44,26.27,29.9,49.42,327.93,63.72,6.46,29.4228,22.87,26.05,76.72,19.624000000000002,,98.4381,20.74,150.38,17.205,32.11,21.9,75.74,5.42,36.455,92.99,22.18,43.03,89.89,24.99,35.14,10.34,74.88,43.41,16.53,33.32,,291.8625,14.55,30.73,20.21,77.04,27.0,28.41
2011-10-26,25.5929,7.0415,63.34,57.2286,,40.9,13.76,25.6701,58.21,27.81,36.18,28.9,44.5828,100.86,32.74,31.37,38.8,10.96,38.9,21.515,70.52,25.32,25.66,38.87,31.03,23.78,52.72,17.26,16.385,26.85,,66.85,11.84,5.095,25.9,89.68,56.95,42.86,55.63,198.4,51.65,69.58,49.72,9.2475,97.36,79.01,78.1576,23.65,,66.18,,13.5,128.04,33.77,25.4,29.67,50.45,327.79,66.56,6.59,29.8792,23.13,26.65,76.72,20.0533,,107.6952,20.96,154.37,17.365,32.51,22.12,78.02,5.46,36.26,94.11,22.02,44.12,91.57,25.76,35.8,10.3,68.75,44.6,16.71,33.49,,293.439,14.89,30.28,20.4,77.02,27.275,28.75
2011-10-27,27.0625,7.2289,65.44,57.8129,,41.49,15.13,25.9715,60.41,28.34,37.11,29.95,46.2935,103.12,35.62,32.24,39.7,11.52,40.35,23.185,69.56,26.29,26.86,39.75,31.51,27.45,54.8,17.81,16.9425,27.71,,67.54,12.54,5.33,26.9,98.05,58.06,49.36,56.115,206.78,55.06,70.58,50.27,9.7075,101.91,81.67,80.8941,24.645,,68.01,,13.42,134.15,33.76,27.78,29.94,51.81,330.64,67.68,7.05,30.0204,23.98,27.48,78.16,20.3947,,108.4505,21.77,163.67,17.7325,32.62,22.89,79.895,5.61,37.48,97.75,22.15,44.83,96.27,26.15,36.73,11.15,70.26,46.45,19.605,33.66,,299.625,15.35,31.32,20.54,81.41,27.66,29.14
2011-10-28,29.2399,7.2557,65.67,57.85,,42.08,15.28,25.9428,61.76,29.02,37.7,30.34,46.1443,104.97,35.83,32.21,39.42,11.65,40.63,23.37,69.35,26.34,25.03,39.18,30.96,28.29,55.13,23.65,16.8125,27.16,,67.93,12.62,5.94,27.3267,97.06,57.24,48.74,56.32,217.32,54.93,68.68,47.99,9.6425,104.99,83.74,82.6599,24.635,,67.95,,13.46,133.09,33.59,27.44,30.43,52.1,327.82,68.17,7.35,29.9715,23.91,26.5,79.64,20.2667,,109.3531,22.41,169.78,17.83,32.09,22.77,79.96,5.81,38.165,99.84,22.21,45.49,96.85,26.2,36.12,11.1,70.4,46.9,20.05,33.47,,300.3607,15.44,30.81,20.53,81.0,27.56,29.74
2011-10-31,26.5083,7.0415,65.07,57.8257,,40.8,15.06,25.7754,60.26,29.41,36.57,28.94,45.9075,102.44,34.6,31.88,39.28,11.22,39.76,22.545,67.16,24.69,24.67,38.54,30.9,26.94,53.29,23.03,16.6325,26.34,,67.51,12.32,5.83,26.3467,92.61,57.27,46.68,55.1,213.51,54.36,68.9,46.62,9.29,99.63,78.5,79.6368,23.745,,66.09,,13.39,133.69,33.77,26.6,30.53,50.62,323.59,65.79,6.83,29.8683,23.34,26.23,78.23,19.928,,107.1793,21.28,157.79,17.285,31.59,22.25,77.86,5.89,38.245,98.99,21.66,44.27,94.46,26.13,35.21,11.07,69.43,45.66,19.43,33.25,,296.6071,15.29,30.06,20.39,79.02,27.55,29.31
